,gene,SubGroup-20220427-060001_log2FoldChange,SubGroup-20220427-060001_padj,SubGroup-20220430-004133_log2FoldChange,SubGroup-20220430-004133_padj,SubGroup-20220429-185614_log2FoldChange,SubGroup-20220429-185614_padj,SubGroup-20220421-205602_log2FoldChange,SubGroup-20220421-205602_padj,SubGroup-20220421-025501_log2FoldChange,SubGroup-20220421-025501_padj,SubGroup-20220429-003157_log2FoldChange,SubGroup-20220429-003157_padj,SubGroup-20220425-064702_log2FoldChange,SubGroup-20220425-064702_padj,SubGroup-20220429-130636_log2FoldChange,SubGroup-20220429-130636_padj,SubGroup-20220425-081002_log2FoldChange,SubGroup-20220425-081002_padj,SubGroup-20220419-183523_log2FoldChange,SubGroup-20220419-183523_padj,SubGroup-20220323-140755_log2FoldChange,SubGroup-20220323-140755_padj,SubGroup-20220324-071315_log2FoldChange,SubGroup-20220324-071315_padj,SubGroup-20220322-054649_log2FoldChange,SubGroup-20220322-054649_padj,SubGroup-20220425-114106_log2FoldChange,SubGroup-20220425-114106_padj,SubGroup-20220419-223032_log2FoldChange,SubGroup-20220419-223032_padj,SubGroup-20220324-221313_log2FoldChange,SubGroup-20220324-221313_padj,SubGroup-20220418-141453_log2FoldChange,SubGroup-20220418-141453_padj,SubGroup-20220423-160346_log2FoldChange,SubGroup-20220423-160346_padj,SubGroup-20220321-233956_log2FoldChange,SubGroup-20220321-233956_padj,SubGroup-20220423-200800_log2FoldChange,SubGroup-20220423-200800_padj,SubGroup-20220428-164506_log2FoldChange,SubGroup-20220428-164506_padj,SubGroup-20220419-225028_log2FoldChange,SubGroup-20220419-225028_padj,SubGroup-20220325-000524_log2FoldChange,SubGroup-20220325-000524_padj,SubGroup-20220501-032700_log2FoldChange,SubGroup-20220501-032700_padj,SubGroup-20220428-005140_log2FoldChange,SubGroup-20220428-005140_padj,SubGroup-20220415-113944_log2FoldChange,SubGroup-20220415-113944_padj,SubGroup-20220422-183229_log2FoldChange,SubGroup-20220422-183229_padj,SubGroup-20220322-212513_log2FoldChange,SubGroup-20220322-212513_padj,SubGroup-20220322-144533_log2FoldChange,SubGroup-20220322-144533_padj,SubGroup-20220415-113406_log2FoldChange,SubGroup-20220415-113406_padj,SubGroup-20220423-182806_log2FoldChange,SubGroup-20220423-182806_padj,SubGroup-20220423-120742_log2FoldChange,SubGroup-20220423-120742_padj,SubGroup-20220423-145825_log2FoldChange,SubGroup-20220423-145825_padj,SubGroup-20220426-164619_log2FoldChange,SubGroup-20220426-164619_padj,SubGroup-20220424-122548_log2FoldChange,SubGroup-20220424-122548_padj,SubGroup-20220324-063145_log2FoldChange,SubGroup-20220324-063145_padj,SubGroup-20220423-211035_log2FoldChange,SubGroup-20220423-211035_padj,SubGroup-20220322-100645_log2FoldChange,SubGroup-20220322-100645_padj,SubGroup-20220418-071839_log2FoldChange,SubGroup-20220418-071839_padj,SubGroup-20220501-210949_log2FoldChange,SubGroup-20220501-210949_padj,SubGroup-20220424-114549_log2FoldChange,SubGroup-20220424-114549_padj,SubGroup-20220422-154400_log2FoldChange,SubGroup-20220422-154400_padj,SubGroup-20220422-082857_log2FoldChange,SubGroup-20220422-082857_padj,SubGroup-20220430-031450_log2FoldChange,SubGroup-20220430-031450_padj,SubGroup-20220502-031445_log2FoldChange,SubGroup-20220502-031445_padj,SubGroup-20220322-061738_log2FoldChange,SubGroup-20220322-061738_padj,SubGroup-20220422-221945_log2FoldChange,SubGroup-20220422-221945_padj,SubGroup-20220425-213522_log2FoldChange,SubGroup-20220425-213522_padj,SubGroup-20220422-074040_log2FoldChange,SubGroup-20220422-074040_padj,SubGroup-20220422-000353_log2FoldChange,SubGroup-20220422-000353_padj,SubGroup-20220421-043635_log2FoldChange,SubGroup-20220421-043635_padj,SubGroup-20220430-075345_log2FoldChange,SubGroup-20220430-075345_padj,SubGroup-20220424-145230_log2FoldChange,SubGroup-20220424-145230_padj,SubGroup-20220423-113919_log2FoldChange,SubGroup-20220423-113919_padj,SubGroup-20220423-113340_log2FoldChange,SubGroup-20220423-113340_padj,SubGroup-20220422-233617_log2FoldChange,SubGroup-20220422-233617_padj,SubGroup-20220323-043857_log2FoldChange,SubGroup-20220323-043857_padj,SubGroup-20220430-091018_log2FoldChange,SubGroup-20220430-091018_padj,1-blank_ratio,NT-TP_log2FoldChange,pvalue,type_COAD,SUPPORT_COAD,CONFIDENCE_COAD,LIFT_COAD,COUNT_COAD,type_READ,SUPPORT_READ,CONFIDENCE_READ,LIFT_READ,COUNT_READ
2145,ZEB1,,,,,,,,,,,1.5594700893441489,1.881206377849769e-53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1417462007919013,9.768845333844652e-30,,,,,,,1.0263272899675455,8.36814259518997e-28,,,1.0281618725428183,1.2079877558552166e-29,1.001845873152095,1.3957887498075177e-23,,,1.056710308731634,6.004202828907925e-32,,,,,,,1.273526590207554,7.688686748380485e-36,1.051377482675406,6.840335476344628e-26,,,,,,,,,,,,,1.2987177960652156,3.4886515596590303e-33,,,,,,,,,,,,,,,,,,,,,,,,,15.517241379310342,,,Colorectal Neoplasms,0.0012006057828348245,0.9836734693877551,1.1639016018788373,241.0,,,,,
2146,TCF21,,,,,,,,,,,1.229821900333188,8.88455310572139e-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7241379310344862,,,Colorectal Neoplasms,1.9927066935017835e-05,1.0,1.1832194707896893,4.0,,,,,
2147,TEK,,,,,,,,,,,1.5210855501847305,4.271365212398364e-38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1274944312088142,8.338226131715081e-24,,,,,,,,,,,,,,,1.3613354883808717,2.2710805670586478e-32,,,,,,,,,,,,,,,,,,,,,,,,,5.1724137931034475,0.17571685887370272,0.06185776493249382,Colorectal Neoplasms,0.00019927066935017835,1.0,1.1832194707896893,40.0,,,,,
2148,TGFB1I1,,,,,,,,,,,1.1952046455152094,7.337490776627483e-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0496763179756428,4.657461084628186e-37,,,,,,,,,,,,,,,1.0609940592136204,2.168143121897225e-31,,,,,,,,,,,,,,,,,,,,,,,,,5.1724137931034475,,,Colorectal Neoplasms,1.4945300201263376e-05,1.0,1.1832194707896893,3.0,,,,,
2149,THBD,,,,,,,,,,,1.0648555946893472,3.368859804891694e-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7241379310344862,,,Colorectal Neoplasms,9.963533467508917e-05,0.9090909090909091,1.075654064354263,20.0,,,,,
2150,THBS1,,,,,,,,,,,1.4148860890395265,1.248217199043438e-32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.029235626786716,5.787558244974898e-19,,,,,,,,,,,,,,,1.2164762538212042,3.2699105494181224e-25,,,,,,,,,,,,,,,,,,,,,,,,,5.1724137931034475,,,Colorectal Neoplasms,0.00035370543809656657,0.9861111111111112,1.1667858670287214,71.0,,,,,
2151,THY1,,,,,,,,,,,1.3068531455521644,7.26134812968741e-37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0355189664699174,1.5311167059146643e-24,,,,,,,,,,,,,,,,,,,,,,,,,1.1172806324216416,6.774245258574028e-29,,,,,,,,,,,,,,,1.114555004169671,1.377734803532029e-23,,,,,,,,,,,,,,,,,,,,,,,,,6.896551724137934,,,Colorectal Neoplasms,2.4908833668772293e-05,1.0,1.1832194707896893,5.0,,,,,
2152,TIE1,,,,,,,,,,,1.4417860421259945,6.8645330750771785e-46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0092759891689176,4.561336893972533e-25,,,,,,,,,,,,,,,,,,,,,,,,,1.079149930543093,1.319120774118394e-27,,,,,,,,,,,,,,,1.4103999263508795,4.064685007609247e-43,,,,,,,,,,,,,,,,,,,,,,,,,6.896551724137934,,,Colorectal Neoplasms,1.4945300201263376e-05,1.0,1.1832194707896893,3.0,,,,,
2153,TIMP3,,,,,,,,,,,1.472336727012609,9.178834763074423e-33,,,,,,,,,,,,,,,,,,,1.0437353387993196,3.65940157232162e-16,,,,,,,,,1.0063344719645873,1.3081348573239477e-15,,,,,,,1.3339033881096272,2.4030348690552043e-26,,,,,,,1.142730094349894,8.33252168830276e-19,,,1.1626853920789617,1.686493454529447e-20,1.1788099252332758,2.1049532951888161e-19,,,1.249570666973476,3.970892208169042e-24,,,1.0635454307869832,2.395199454542827e-17,,,1.441898206822039,8.805948441534934e-32,1.1223604963516507,1.0286817955958768e-17,,,,,,,,,,,,,1.301831527220202,4.753217005796162e-23,,,,,,,,,,,,,,,,,,,,,,,,,20.68965517241379,-0.36013488114359204,0.008099637288729974,Colorectal Neoplasms,0.00025905187015523183,0.9629629629629629,1.139396527427108,52.0,,,,,
2154,TLR2,,,,,,,,,,,1.0778165615930428,7.854607260871165e-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0116925084767303,3.487776300068317e-17,,,,,,,,,,,,,,,,,,,,,,,,,3.4482758620689613,,,Colorectal Neoplasms,0.0002540701034214774,0.8947368421052632,1.0586700528118271,51.0,,,,,
2155,TSPAN4,,,,,,,,,,,1.086013416639682,6.358868304469375e-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0128209501492982,1.0642700653951955e-32,,,,,,,,,,,,,,,,,,,,,,,,,3.4482758620689613,,,,,,,,,,,,
2156,CLDN5,,,,,,,,,,,1.4954333748052495,3.2027415840249788e-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4317739115089887,1.234484118953908e-28,,,,,,,,,,,,,,,1.2682763362696152,9.481364681425192e-19,,,,,,,,,,,,,,,,,,,,,,,,,5.1724137931034475,,,Colorectal Neoplasms,4.4835900603790125e-05,1.0,1.1832194707896893,9.0,,,,,
2157,CLEC3B,,,,,,,,,,,1.2131903275747833,1.0381020205101906e-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7241379310344862,,,Colorectal Neoplasms,0.00012952593507761591,0.896551724137931,1.0608174565700663,26.0,Rectal Neoplasms,3.1303803412114575e-05,0.25,1.2290320098491843,1.0
2158,TPM2,,,,,,,,,,,1.345056683206456,2.8892034503330304e-29,,,,,,,,,,,,,,,,,,,1.006332997446623,1.751462453507691e-15,,,,,,,,,1.0689607744477,1.87047440571028e-18,,,,,,,1.1974644619721118,1.6238424336755674e-22,,,,,,,1.109410302436871,8.523435861490852e-19,,,,,,,,,1.0222924396852675,3.4191086306308153e-16,,,,,,,1.2033820240970567,8.097180194774311e-23,1.0501639384913464,1.1783060695792035e-16,,,,,,,,,,,,,1.2894942451491442,1.2016762372924283e-24,,,,,,,,,,,,,,,,,,,,,,,,,15.517241379310342,,,Colorectal Neoplasms,4.981766733754459e-05,0.9090909090909091,1.075654064354263,10.0,,,,,
2159,TRO,,,,,,,,,,,1.6392544061859164,1.9262487527833885e-45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.250621093375272,3.6404680489449828e-28,,,,,,,1.1284380073103486,9.27377534718344e-25,,,1.0840368083818983,2.7002867202310404e-23,1.1121031263377754,1.9129196706030416e-21,,,1.0934488392087724,1.7883541975742088e-23,,,,,,,1.3302737264767257,2.0130935003719403e-31,1.0091090283411772,4.409958497319801e-18,,,,,,,,,,,,,1.395316796896168,3.425677634092936e-29,,,,,,,,,,,,,,,,,,,,,,,,,15.517241379310342,,,Colorectal Neoplasms,4.981766733754459e-06,1.0,1.1832194707896893,1.0,,,,,
2160,TRPC4,,,,,,,,,,,1.3489510703255705,7.019478509551899e-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.027111409377237,1.2660562649034391e-14,,,,,,,,,,,,,,,1.1391879917349923,3.999805373242082e-18,,,,,,,,,,,,,,,,,,,,,,,,,5.1724137931034475,,,Colorectal Neoplasms,4.981766733754459e-06,1.0,1.1832194707896893,1.0,,,,,
2161,TRPC6,,,,,,,,,,,1.0360395401554323,2.362206655208703e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7241379310344862,,,Colorectal Neoplasms,1.4945300201263376e-05,1.0,1.1832194707896893,3.0,,,,,
2162,TRPS1,,,,,,,,,,,1.304784039679015,8.847285008933573e-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.080285528745878,6.996890194351504e-15,,,,,,,,,,,,,,,,,,,,,,,,,3.4482758620689613,,,Colorectal Neoplasms,9.963533467508918e-06,1.0,1.1832194707896893,2.0,,,,,
2163,TWIST1,,,,,,,,,,,1.4151121564379427,2.7169770688112413e-19,,,,,,,,,,,,,,,,,,,1.2363001621733003,2.838732529327475e-15,,,,,,,,,1.0211857095152617,1.1242684877241219e-10,,,,,,,1.5610837844737977,1.1838424734542062e-25,,,,,,,1.2154315988166542,2.4597378003307744e-14,,,1.152378311270876,2.026021064187171e-13,1.2699314197141165,1.5897708848657105e-15,1.0179577744825064,1.8107808009917768e-10,1.2840658306559167,1.076752240245749e-16,,,1.124685131217993,7.39074710877855e-13,,,1.5575744116881007,1.1743884976008098e-25,1.0362406356016305,1.7731217009219632e-10,,,,,,,,,,,,,1.3408666007308103,1.463483861627864e-16,,,,,,,,,,,,,,,,,,,1.0180655030635035,6.821872913903537e-11,,,,,24.13793103448276,-0.7339300620930865,1.8781649984278902e-05,Colorectal Neoplasms,0.0008020644441344678,0.9470588235294117,1.1205784399831764,161.0,,,,,
2164,TNFSF4,,,,,,,,,,,1.4183355080916535,1.362909786489546e-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.038000869637024,3.4870077820063863e-16,,,,,,,,,,,,,,,,,,,,,,,,,1.2494035205844114,5.048748483385991e-24,,,,,,,,,,,,,,,1.1114674507399347,2.634308935597057e-15,,,,,,,,,,,,,,,,,,,,,,,,,6.896551724137934,,,Colorectal Neoplasms,1.4945300201263376e-05,1.0,1.1832194707896893,3.0,,,,,
2165,TNFRSF4,,,,,,,,,,,1.050185420613431,4.427837590377303e-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7241379310344862,,,Colorectal Neoplasms,5.479943407129905e-05,1.0,1.1832194707896893,11.0,,,,,
2166,TYROBP,,,,,,,,,,,1.1734001561502447,4.49647683819911e-23,,,,,,,,,,,,,,,,,-1.0601124912322537,2.9657002446073808e-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0732751769412936,4.2244821345191335e-19,,,,,,,,,,,,,,,,,,,,,,,,,5.1724137931034475,,,Colorectal Neoplasms,1.4945300201263376e-05,1.0,1.1832194707896893,3.0,,,,,
2167,UBE2E2,,,,,,,,,,,1.3784186822554023,7.383216130562149e-33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2921594687480025,1.5199494653324334e-26,,,,,,,,,,,,,,,,,,,,,,,,,3.4482758620689613,,,,,,,,,,,,
2168,VEGFC,,,,,,,,,,,1.5196268643251738,8.623912226743743e-45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1011994220468837,4.647549593177956e-25,,,,,,,,,,,,,,,,,,,,,,,,,1.1788215721588085,1.669111790578417e-28,,,,,,,,,,,,,,,1.4163844215661223,5.446551440068093e-34,,,,,,,,,,,,,,,,,,,,,,,,,6.896551724137934,,,Colorectal Neoplasms,0.0007223561763943965,0.9415584415584416,1.1140702809383438,145.0,Rectal Neoplasms,6.260760682422915e-05,0.3333333333333333,1.6387093464655789,2.0
2169,VIM,,,,,,,,,,,1.3857916975273157,5.626010247209842e-51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.061846862454772,1.5307286989221662e-37,,,,,,,,,,,,,,,1.2767235670491548,1.046106645966571e-40,,,,,,,,,,,,,,,,,,,,,,,,,5.1724137931034475,,,Colorectal Neoplasms,0.0030986589083952733,0.9613601236476044,1.1375000167406288,622.0,Rectal Neoplasms,0.0001252152136484583,0.26666666666666666,1.3109674771724633,4.0
2170,VIP,,,,,,,,,,,2.1050406159778268,1.6143334874410242e-14,,,,,,,,,,,1.240604269892767,1.9945968104702093e-05,,,,,,,1.1036731844338463,0.0001504908714301,,,,,,,,,1.6480357671078438,4.7921375162647994e-09,,,,,,,1.7036672993846385,1.6668698552697415e-09,,,,,,,1.5152051389044998,1.4217356633471293e-07,1.2668529919767402,3.115046637586185e-06,1.232707750255046,1.5382986430780716e-05,1.522676312381988,8.362384594778164e-08,,,1.433132340420437,4.134278150935141e-07,,,1.2044909946431794,2.246328516936584e-05,,,1.842521073589274,4.653086891071095e-11,1.6549273769398722,8.105090413516342e-09,,,1.6795520474737835,2.3358314764505582e-09,,,,,,,,,1.817296365599323,5.6422843746639307e-11,,,,,,,,,,,,,,,1.1373880566902566,3.0214639964255243e-05,,,,,,,,,27.586206896551722,,,Colorectal Neoplasms,0.00040352310543411113,0.7941176470588235,0.9396154620976943,81.0,Rectal Neoplasms,0.0001252152136484583,0.2857142857142857,1.4046080112562107,4.0
2171,VWF,,,,,,,,,,,1.2513845611343444,4.034095059634811e-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2220269851168526,2.9332723136311715e-28,,,,,,,,,,,,,,,,,,,,,,,,,3.4482758620689613,,,Colorectal Neoplasms,0.000239124803220214,0.8571428571428571,1.0141881178197336,48.0,,,,,
2172,WIPF1,,,,,,,,,,,1.184491356684312,3.7605719427037542e-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1119996597341038,1.4666476857960111e-31,,,,,,,,,,,,,,,,,,,,,,,,,3.4482758620689613,,,Colorectal Neoplasms,1.9927066935017835e-05,1.0,1.1832194707896893,4.0,,,,,
2173,WNT2,,,,,,,,,,,1.2949333622947272,1.2028819570224705e-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2172062259556125,1.5588978725559064e-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4482758620689613,,,Colorectal Neoplasms,0.00014945300201263376,0.9375,1.1092682538653338,30.0,,,,,
2174,WNT2B,,,,,,,,,,,1.0659289740501952,1.603665707118317e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7241379310344862,0.25631851150231794,0.09061505203025667,Colorectal Neoplasms,4.981766733754459e-05,1.0,1.1832194707896893,10.0,,,,,
2175,ZNF154,,,,,,,,,,,1.467857963862218,9.43106183981564e-45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0249656977314814,8.827829387882668e-22,,,,,,,1.1026325360517018,2.9569726397766632e-30,,,1.0766225763026884,2.4588361582401423e-30,1.0938109444208597,1.3669980277852789e-26,,,1.005657788048591,5.035667606404916e-25,,,,,,,1.1103319694522744,3.1875970717726808e-24,,,,,,,,,,,,,,,1.2512817468877495,3.2839455759391906e-29,,,,,,,,,,,,,,,,,,,,,,,,,13.793103448275868,,,,,,,,,,,,
2176,MAP3K12,,,,,,,,,,,1.4120408387011998,2.3813095162776133e-51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0082988660162848,1.3141810648185095e-30,,,,,,,,,,,,,,,,,,,,,,,,,1.1034855428895844,6.171729954045587e-35,,,,,,,,,,,,,,,1.2775251086178512,1.8137399709874883e-38,,,,,,,,,,,,,,,,,,,,,,,,,6.896551724137934,,,Colorectal Neoplasms,4.981766733754459e-06,1.0,1.1832194707896893,1.0,,,,,
2177,LAPTM5,,,,,,,,,,,1.263684961791813,7.663100469771989e-31,,,,,,,,,,,,,,,,,-1.087367435252086,1.0266250019068031e-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1067293526098751,2.067049369672639e-23,,,,,,,,,,,,,,,,,,,,,,,,,5.1724137931034475,0.21720610342374463,0.06163687193208579,Colorectal Neoplasms,4.981766733754459e-06,1.0,1.1832194707896893,1.0,Rectal Neoplasms,3.1303803412114575e-05,1.0,4.916128039396737,1.0
2178,PXDN,,,,,,,,,,,1.3768409684318574,6.852469671309004e-32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0432625472636976,9.458004935007528e-22,,,,,,,,,,,,,,,1.3087759477884475,4.93236798270928e-30,,,,,,,,,,,,,,,,,,,,,,,,,5.1724137931034475,,,Colorectal Neoplasms,4.981766733754459e-06,0.5,0.5916097353948446,1.0,,,,,
2179,ST8SIA4,,,,,,,,,,,1.1481814848211302,1.218796140222718e-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7241379310344862,0.3254324415080989,0.002970902852462536,Colorectal Neoplasms,9.963533467508918e-06,1.0,1.1832194707896893,2.0,,,,,
2180,LST1,,,,,,,,,,,1.1287612962235405,3.2727006827286558e-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7241379310344862,,,,,,,,,,,,
2181,TUSC3,,,,,,,,,,,1.3142970155901592,1.9731383942700856e-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0243524673105604,9.30511772006288e-16,,,,,,,,,,,,,,,1.048004969876201,1.5762207398573533e-15,,,,,,,,,,,,,,,,,,,,,,,,,5.1724137931034475,-0.7684478222696053,1.2287012463777932e-07,Colorectal Neoplasms,8.46900344738258e-05,1.0,1.1832194707896893,17.0,,,,,
2182,SSPN,,,,,,,,,,,1.4226771837860934,3.863208470641568e-38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.072129904563907,1.1562232787086331e-22,,,,,,,,,,,,,,,1.0344894578995962,2.650247792446617e-18,,,,,,,,,,,,,,,,,,,,,,,,,5.1724137931034475,,,Colorectal Neoplasms,9.963533467508918e-06,1.0,1.1832194707896893,2.0,,,,,
2183,DYSF,,,,,,,,,,,1.175640961125294,2.4705604878793505e-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1937715434187492,1.2608226911824783e-27,,,,,,,,,,,,,,,,,,,,,,,,,3.4482758620689613,,,,,,,,,,,,
2184,FZD4,,,,,,,,,,,1.0074934521918222,3.06927334738439e-38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7241379310344862,,,Colorectal Neoplasms,3.985413387003567e-05,1.0,1.1832194707896893,8.0,,,,,
2185,SPARCL1,,,,,,,,,,,1.8816592793180411,5.854790136403161e-54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0496893064024235,3.276576926107009e-22,,,,,,,1.3067380864461806,2.7201831908769125e-27,,,,,,,1.1184116681247158,5.576433276644657e-22,,,1.139044667445383,6.40756273036128e-24,1.1448467241307136,8.910955184385237e-21,,,1.1788641010674412,2.7285460606146446e-26,,,,,,,1.450537069092234,6.764725935044411e-33,1.1252333761969282,1.251587386871938e-20,,,,,,,,,,,,,1.6971566861571894,4.2171843693294036e-41,,,,,,,,,,,,,,,,,,,,,,,,,17.24137931034483,,,Colorectal Neoplasms,4.4835900603790125e-05,0.9,1.0648975237107206,9.0,,,,,
2186,CMAH,,,,,,,,,,,1.204759163388918,4.764284406988693e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0833789402655478,9.702229408603375e-12,,,,,,,,,,,,,,,,,,,,,,,,,3.4482758620689613,,,,,,,,,,,,
2187,RECK,,,,,,,,,,,1.1686642029413337,4.2905876997267325e-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0484937667217686,1.7345547714611368e-25,,,,,,,,,1.075069458267951,1.0602041693445116e-28,,,,,,,,,,,,,,,,,,,,,,,1.0805005655177622,1.316281827745091e-23,,,,,,,,,,,,,,,,,,,,,,,,,6.896551724137934,,,Colorectal Neoplasms,8.967180120758025e-05,0.9473684210526315,1.1209447618007582,18.0,,,,,
2188,TPST1,,,,,,,,,,,1.2253863447470923,1.0656091174924204e-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0465926288617409,1.0244028889435873e-19,,,,,,,,,,,,,,,,,,,,,,,,,3.4482758620689613,,,Colorectal Neoplasms,4.981766733754459e-06,1.0,1.1832194707896893,1.0,,,,,
2189,RGS5,,,,,,,,,,,1.052748897026433,3.491090625294053e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0275436132373357,4.928453079956232e-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4482758620689613,,,Colorectal Neoplasms,9.963533467508918e-06,1.0,1.1832194707896893,2.0,,,,,
