mRNA	logFC	FDR	Sub-0	Sub-1	Delta
SYNJ2	-0.995840581241245	9.543412179376163e-15	1044.105882352941	492.3854166666667	1039.7630087597558
MOGS	-0.2669227047888312	7.370139120859901e-07	3894.970588235294	3068.7760416666665	1039.6560844847095
ANO10	-0.7253113987749783	2.7100030676606425e-20	1433.3294117647058	809.6510416666666	1039.6101605523756
SENP6	-0.5199761792117417	4.690546757235571e-13	1998.8235294117646	1315.1041666666667	1039.3406217420577
HECTD3	-0.4545390384970021	1.618516732842131e-12	2286.1117647058823	1604.9166666666667	1039.1270434260964
CCNB2	-1.3064191940389887	5.323008161497173e-19	795.3	287.6145833333333	1038.9951850192076
SORBS2	0.31046090211442473	0.00632427716789157	3343.923529411765	3933.1875	1038.1575155428275
ARIH2	-0.37835417632938473	2.364515604705797e-10	2743.829411764706	1969.1770833333333	1038.1393170765755
PHF10	-0.5240982306107415	8.651218605710654e-11	1980.7823529411764	1296.875	1038.1245264014517
ALDH3B1	-1.0470798081247075	1.9023703793730837e-15	991.4058823529411	461.9427083333333	1038.081081067824
UBE2E3	-0.5139475030399361	1.3134036150009121e-14	2019.0176470588235	1325.28125	1037.6690782994492
DDX21	-0.4978361627706313	3.415792830286759e-05	2083.9882352941177	1394.96875	1037.484706317963
ABCC4	-1.1096906142109628	7.912599812144603e-10	934.9058823529411	393.8958333333333	1037.4562828176774
NUP93	-0.8656466031993666	1.973276652638771e-30	1198.3235294117646	609.2135416666666	1037.3246927691703
SOLH	-0.54253630028929	4.9255452079702765e-14	1911.5058823529412	1246.0989583333333	1037.0613293929796
RCN2	-0.6803742806028591	1.0465831942108014e-15	1523.464705882353	891.0104166666666	1036.5262032885523
DEPDC1B	-2.0225638751735247	4.6643645464080786e-31	512.4176470588235	116.5625	1036.3974219425934
BTBD3	-0.8347590194789675	1.7762198396829076e-16	1241.3529411764705	643.9270833333334	1036.2305640038028
NTRK2	-2.999346680772575	7.211621487228733e-25	345.4647058823529	46.411458333333336	1036.168418912309
TBC1D14	-0.42596198305439587	2.4897425198771183e-07	2432.323529411765	1693.25	1036.0773540181026
ZNF638	-0.2965207950329772	2.1457908064776782e-07	3492.9	2686.4114583333335	1035.717484970686
ABCD1	-0.5256550276073664	9.134577021061092e-08	1970.2529411764706	1313.8697916666667	1035.6733641876124
AKR1A1	-0.10785796809161756	0.17061192598510416	9598.029411764706	8383.8125	1035.2239500365245
BIRC6	-0.3700562880871272	7.2633756921421255e-06	2797.3470588235296	2040.9947916666667	1035.175869079678
VMA21	-0.6156139850880104	2.6079140434126785e-17	1681.4882352941177	1025.09375	1035.1476734080177
PGM1	0.14055716726663134	0.0991654488331802	7363.082352941176	7670.229166666667	1034.9339978803343
SH2B3	-0.5191217337901293	7.961206503415944e-09	1993.0235294117647	1334.5	1034.621830072758
CCDC124	-0.3463141150308348	1.4949548737286586e-06	2987.0823529411764	2249.5052083333335	1034.4687815830473
PIK3R1	0.27423163160535197	0.012454290364572783	3771.8705882352942	4420.0625	1034.3662256160035
PPDPF	-0.17057403284953998	0.18943051836784014	6062.864705882353	5107.4375	1034.1672835034929
C6orf48	-0.3233576833197019	0.0024120866577845316	3198.1823529411763	2425.8229166666665	1034.1568364810119
UBE2Q2	-0.953649043881231	4.189456884757884e-17	1084.2882352941176	525.5104166666666	1034.0304388799025
RAPGEF5	-0.7306602583429128	5.4542665686589875e-11	1414.5529411764705	808.75	1033.5576174397272
NAV3	-1.9949742557265602	2.3777089209999186e-18	517.8705882352941	130.97395833333334	1033.1384913273819
LASS4	0.36020254681855457	0.0002067756533440022	2867.3470588235296	3393.0052083333335	1032.825713200927
PJA2	-0.22438042601653568	0.0035558787889742494	4602.988235294118	3694.6979166666665	1032.820461184396
INHBB	-0.42710455859606633	0.002068609853624887	2417.1470588235293	1665.1666666666667	1032.3745276206034
C19orf6	-0.15109263694417135	0.009820604319497285	6830.717647058824	5909.640625	1032.0711415152032
RALGDS	-0.702856040162373	1.2344855439234144e-17	1467.4058823529413	868.6302083333334	1031.3750877815612
PHF19	-1.168101188768213	1.1406520490785129e-26	882.8588235294118	356.015625	1031.2684412792119
UBAC2	-0.2712456148031566	7.811083824616799e-05	3800.829411764706	2853.5625	1030.9583105560378
PHF21A	-0.9276859521054048	1.6706751274227877e-29	1110.6411764705883	548.7760416666666	1030.3262172415846
NSF	-0.4855024718027451	1.693387400631922e-13	2121.535294117647	1444.3541666666667	1030.0106293108813
RXRA	0.11160528955589846	0.16781639784568955	9227.541176470588	9390.166666666666	1029.8424048889758
FERMT3	-1.115303028870944	8.927659962143673e-22	922.8	412.71875	1029.201635042107
PDLIM1	0.1543768009509362	0.06592905619970273	6664.805882352941	7039.510416666667	1028.8914110766286
RPS4Y1	0.2402524611699104	0.48881280821599005	4282.158823529412	4568.973958333333	1028.7991964733892
PATL1	-0.46074928684802824	8.101301718003215e-09	2230.864705882353	1524.5625	1027.8693222897305
SMAP1	-0.6762186556358366	3.8543860181127316e-24	1519.3	904.1770833333334	1027.3790035075265
UBE2E1	-0.5190783487103923	5.337909597303084e-15	1979.2117647058824	1285.9427083333333	1027.365974571711
ALPK3	-0.8259824104087357	1.8125228767141074e-06	1243.6352941176472	625.5677083333334	1027.2208779046712
SH3KBP1	-0.6230216627690315	9.898340005038153e-12	1647.9588235294118	1009.3541666666666	1026.714046410191
KIAA0947	-0.6943312113285015	2.0245383868220084e-18	1478.3529411764705	855.90625	1026.4665884181118
MAFG	-0.7580342751640236	1.6987065974249106e-14	1353.535294117647	762.2135416666666	1026.026145585394
PUM1	-0.38089163110589336	4.979532540770976e-08	2693.6823529411763	1947.3072916666667	1026.0010650929253
LRRFIP1	-0.2930704050125935	0.00011380763269850497	3500.576470588235	2722.7864583333335	1025.9153640128493
SMG7	-0.24901257787263556	0.00031634115748488243	4119.488235294118	3254.015625	1025.8043849865826
CDK12	-0.5006240622749087	6.043628941836933e-11	2047.3882352941177	1345.3697916666667	1024.971815406798
MAEA	-0.4580411033889558	1.9223952481517975e-12	2237.711764705882	1552.9427083333333	1024.9639657723296
RABAC1	-0.3185964580104895	0.0002672109607596764	3216.9764705882353	2496.7864583333335	1024.9173090324975
FAM91A1	-0.3517571763798038	6.176094665852174e-06	2913.3823529411766	2138.5833333333335	1024.8031501853372
PRPF3	-0.5449744541184453	1.7996538504296248e-11	1878.870588235294	1199.3177083333333	1023.9364731827314
NFKBIE	-0.7553074912780267	1.4753885162940786e-13	1355.5411764705882	752.9895833333334	1023.8504053240648
CACNA1H	-0.5225729140989324	0.03612932858037159	1958.4705882352941	1299.3645833333333	1023.4436824711679
CMTM4	-1.074375934785021	2.9508664135144858e-18	952.2647058823529	434.625	1023.090283545136
YTHDF1	-0.37177993175096674	1.7295243637342064e-12	2750.5823529411764	1977.5104166666667	1022.6113194518841
UBE4B	-0.4954560022286866	1.1671190806140232e-09	2062.5235294117647	1356.3958333333333	1021.8896623849538
NCAPG2	-1.1240399264669236	1.8385704416617713e-24	908.8588235294118	380.6145833333333	1021.5936051688147
GCC2	-0.8115345123530977	2.2951159959020876e-18	1258.7411764705882	692.5833333333334	1021.5119068258233
IL17RB	-0.3512834402658828	0.007154513888633937	2907.8470588235296	2081.5677083333335	1021.4785185905583
RBM25	-0.49998449317491583	1.5032834008009943e-12	2042.8470588235293	1376.8489583333333	1021.3918513397498
AK2	-0.18882345602608264	0.0015478093167813384	5408.888235294117	4470.557291666667	1021.3249698470545
TFPI	-0.08095479082536583	0.5522375298915279	12615.664705882353	11176.869791666666	1021.2984973876562
AKAP7	-1.065808377468553	1.927469636450273e-15	958.2235294117647	459.5104166666667	1021.2826651345432
CASC3	-0.31352433815794756	7.419035372029738e-06	3257.364705882353	2434.0572916666665	1021.2631135508223
AIF1L	-1.2334191117295266	1.3974850575828635e-12	827.935294117647	338.984375	1021.1912150401125
CDR2L	-1.9387776329130342	6.494882308237679e-40	526.5882352941177	130.546875	1020.9374923433813
CHSY1	-0.974897836900798	9.050138055739455e-18	1047.1882352941177	509.2552083333333	1020.9015454161993
CD99	-0.15441244230166973	0.06354241169183263	6611.005882352942	5657.53125	1020.8215643648227
DPYD	-0.43572733932736235	0.00024145061307161462	2342.6235294117646	1609.7135416666667	1020.7451175162631
KIAA0415	-0.5427830302680734	5.746566216970562e-14	1879.8882352941177	1208.1354166666667	1020.3714329182422
PRDX4	-0.16737429010845015	0.03144581323255009	6094.047058823529	5207.239583333333	1019.9868003580767
PAGE4	1.5238746727865222	0.008464244438933061	669.2470588235294	1666.6510416666667	1019.8486427780483
PEX19	0.1624859635049449	0.02234772861538887	6270.452941176471	6456.828125	1018.8605877594745
PIP4K2A	-0.8285654558915754	1.0116833962420063e-23	1229.3294117647058	659.3229166666666	1018.5798844997456
HYAL2	-0.3556213117614106	8.054656300899422e-08	2863.0	2114.59375	1018.1438155729186
EGLN2	-0.24530864176371703	0.0009966902864056867	4147.211764705882	3257.109375	1017.346885106508
SESTD1	-0.6561518243240078	2.7880202906546746e-11	1550.429411764706	873.625	1017.31708701501
SLCO3A1	-1.1720904889284225	1.0216087585508481e-18	867.2529411764706	364.296875	1016.4989238481419
ZC3H15	-0.3776646965540453	2.3019195508424662e-10	2690.864705882353	1947.4739583333333	1016.2446026150492
ACOT1	0.41652539675498285	1.0415318693095374e-05	2438.0588235294117	3083.0729166666665	1015.513418782575
PLS1	-0.5871623381851535	1.80077891881075e-07	1729.2529411764706	1098.4479166666667	1015.3522002547302
PHRF1	-0.3925207893267055	5.298324912360588e-10	2586.4823529411765	1871.6770833333333	1015.248094756065
CEBPB	0.1994743101302201	0.020331173509798697	5084.964705882353	5388.53125	1014.3198267423999
MESDC2	-0.3197590055942393	1.0104379506153368e-09	3171.4823529411765	2349.9375	1014.1100434361489
SEMA4C	-0.6191189187554952	4.811428899032983e-13	1637.8588235294117	1017.8489583333334	1014.0293838976768
MSH2	-0.8781809835133016	5.662778232873659e-24	1154.394117647059	574.8645833333334	1013.7669615972643
SLC9A1	-1.4064651468518474	2.9796116291611153e-40	720.0588235294117	273.890625	1012.7376389772626
NSUN2	-0.3331318634881761	3.018697226682024e-08	3039.823529411765	2263.0729166666665	1012.6620770281456
SPTLC1	-0.637211479539374	1.204193765032248e-16	1589.1823529411765	964.5729166666666	1012.6452383755106
DDX11	-1.1546376986038027	7.16054605525345e-23	876.8941176470588	376.3177083333333	1012.4950059192122
CIB1	-0.18884328549015247	0.005991070677974132	5360.14705882353	4449.380208333333	1012.227781298613
SH3PXD2A	-0.4989761561003419	1.9447987201639352e-07	2028.5588235294117	1318.9947916666667	1012.2024841881376
ACBD3	-0.39350459142074296	4.712819110095819e-07	2572.211764705882	1831.9270833333333	1012.1771395182163
EIF3F	-0.201678078834593	0.0014407902163070317	5017.470588235294	4087.8697916666665	1011.9138288443692
CYP4V2	0.2738905892712981	0.009545846394368656	3690.0117647058823	4240.875	1010.6594966533168
AAK1	-0.7032956541705975	2.976137117268704e-17	1436.5941176470587	838.3645833333334	1010.3503997482204
KIAA2013	-0.23690468265675785	0.001019937628939371	4264.15294117647	3419.21875	1010.1977993292924
CPT2	0.3331237451623197	0.00011128622154396584	3032.0470588235294	3717.046875	1010.0468717436903
RAP2B	-0.7603233025374039	1.6855810288843044e-19	1328.2470588235294	733.828125	1009.8971903502992
MBOAT1	-1.0812869231497648	2.0557345870580766e-13	933.9588235294118	411.734375	1009.8774626426919
DCTPP1	-0.6281785179341227	1.994388423805045e-17	1607.235294117647	957.375	1009.6306850302374
C1orf85	-0.1419636563458556	0.10627644956633034	7105.994117647058	6066.427083333333	1008.7929069133183
RUVBL2	-0.25073616039721713	0.0002298495796723472	4019.164705882353	3177.265625	1007.7499263569516
QSER1	-0.840051674503257	8.963656611403475e-25	1198.5588235294117	632.4270833333334	1006.851346696536
C10orf10	-0.11350815620690269	0.4146353266206247	8866.894117647058	8076.260416666667	1006.4648025759489
ANKRD13A	-0.5164495627133654	6.604857340072696e-13	1947.5117647058823	1263.671875	1005.7915992614875
SLC43A2	-0.9366195761991466	9.539675271736836e-16	1073.270588235294	558.0208333333334	1005.24624349995
C6orf145	0.2430914760509481	0.0036162047093148374	4132.14705882353	4495.239583333333	1004.4897277889958
BUB1B	-1.7144075043694973	2.2282995021265227e-28	585.7529411764706	158.546875	1004.2192380594458
GRB7	-1.0251352130421352	7.093912957176754e-13	979.5411764705882	462.4895833333333	1004.1621526247202
ETV5	-1.0043420522887034	9.628984685564725e-18	999.535294117647	453.3072916666667	1003.8753286291104
PLXNB1	-0.16458896041638113	0.05363203831321752	6097.235294117647	5079.104166666667	1003.5376184728914
PREPL	-0.5131287230876554	2.0571963821430267e-10	1955.164705882353	1317.7135416666667	1003.2511689554632
ESPL1	-1.26823802714468	9.1382783362053e-18	790.9705882352941	296.4895833333333	1003.1389783529966
CC2D1B	-0.5245870777869002	2.5263115643593483e-18	1912.1470588235295	1241.1822916666667	1003.0876378870513
NAGK	-0.5747778989913128	1.090339623367981e-18	1745.0411764705882	1119.6197916666667	1003.0111010650934
ANXA6	0.106414575160573	0.3153173959177203	9424.470588235294	9668.161458333334	1002.9010337603743
PACS2	-0.5731633591123744	9.025331629770244e-18	1749.3117647058823	1140.3333333333333	1002.641407193619
RPL36AL	0.15648130735457488	0.016277974756345504	6407.388235294117	6712.177083333333	1002.6364877871459
TRPV2	-1.4177868597417846	8.135375555018046e-29	707.0411764705882	248.52604166666666	1002.4336892963722
DTL	-1.1830608980254014	1.1131400915586686e-16	847.2470588235294	326.234375	1002.3448662611447
UGGT1	-0.19645887072240367	0.021127746834037047	5101.694117647059	4147.885416666667	1002.2730651240709
TMEM65	-1.1139870411478983	3.095724963337746e-22	899.5588235294117	372.875	1002.0968721620137
AP2S1	-0.24302312003640017	0.0006430677434213567	4122.1882352941175	3269.703125	1001.787046318519
HSPA13	-0.7543993446711404	8.425323818833803e-19	1327.870588235294	739.78125	1001.7447015727876
SRPK1	-0.4322708465368665	2.23948975118817e-07	2316.958823529412	1603.8385416666667	1001.553752038121
BCR	-0.35339425298630966	8.038409212176535e-07	2833.758823529412	2088.8489583333335	1001.4340825845403
C19orf63	-0.13618532392290628	0.05828161479248735	7350.164705882353	6435.994791666667	1000.9845613573013
CRTAP	-0.1573621040050196	0.08031098006262286	6355.658823529412	5309.177083333333	1000.1398448086559
USP48	-0.6088033970623397	1.9685000057734703e-22	1642.6470588235295	1011.171875	1000.0491095862257
COMT	0.17659442728009744	0.09906945456308065	5658.123529411765	6314.177083333333	999.1930841565143
KIAA0247	-0.6260965872123405	1.6254666656139447e-11	1595.735294117647	1014.515625	999.0844217413393
VCX3A	-3.6429884055088757	2.5150901270878724e-18	274.1764705882353	16.036458333333332	998.8217034162865
HOOK1	-0.5293499284975605	1.130482919366131e-07	1886.7117647058824	1232.9114583333333	998.730737742565
ATP13A3	-0.14411402346011612	0.10409738388653116	6924.829411764706	5826.8125	997.9650283043609
NLRC5	-0.8380143438885916	2.1023233555480408e-13	1190.5823529411764	635.6770833333334	997.7250893453356
DTYMK	-0.6450310556023265	1.786507113341637e-13	1545.8823529411766	912.8177083333334	997.1421259546554
PCSK1	-1.1539856322241946	0.018689200986865672	863.9588235294118	356.5416666666667	996.9960691862597
MEIS2	-1.0707820153885832	1.0368773245627686e-16	930.7058823529412	423.8489583333333	996.583120439892
CDC123	-0.42954597195944594	1.1911121326509436e-10	2319.9117647058824	1617.9010416666667	996.5087538307417
BLVRA	-0.773466187072674	5.660441169100732e-10	1287.9588235294118	686.015625	996.1926003419012
CCNL2	-0.24890469165062373	0.008549519390970508	4001.8411764705884	3113.578125	996.0770440641811
TRAK1	-0.5777784795022507	6.852301436582493e-13	1722.7411764705882	1090.015625	995.362777517095
RNF114	-0.30374663546518094	5.1265196960772147e-08	3276.141176470588	2438.2291666666665	995.1168596618808
BAMBI	-0.4602404492963958	0.0059167263641414615	2160.8529411764707	1456.0677083333333	994.5119285104972
PRDX5	-0.0971231778465442	0.15437510087780024	10237.641176470588	8909.588541666666	994.312244711457
MOBKL2A	-0.7476916621516608	6.532209639355125e-23	1328.9529411764706	755.1145833333334	993.6470335095737
C19orf61	-0.749536281993954	7.466735622007785e-19	1325.2058823529412	735.1770833333334	993.2898899353407
CHID1	-0.21462567794174778	0.0009951682219488877	4626.011764705882	3828.1458333333335	992.860911166501
KIAA0284	-0.5084166155033893	5.05298540009652e-10	1951.6352941176472	1328.4427083333333	992.243810932256
CSAG1	-2.811612316013156	2.4441255286859213e-10	352.8941176470588	43.447916666666664	992.2014474250661
POLE	-0.48167595963069576	1.5448691008823895e-09	2059.8058823529414	1354.2083333333333	992.158975035305
GYS1	-0.8755062367581969	3.7408359933740985e-26	1132.9117647058824	591.1458333333334	991.871315696735
OCRL	-0.5303123191812141	8.207917413223416e-10	1870.2235294117647	1196.375	991.8025772696286
KANK1	0.2448484105438818	0.018674433781930212	4049.964705882353	4557.380208333333	991.6274209941138
KPNA4	-0.39205223097938324	4.537814283198842e-11	2528.8176470588237	1829.0260416666667	991.4286002694464
SKI	-0.39036721529200996	6.840795286108513e-06	2539.7176470588233	1840.296875	991.4225055103286
UBQLN2	-0.49143474622578776	2.1735953879456215e-11	2017.0764705882352	1378.2083333333333	991.261463441537
MKRN1	-0.27431992118522874	8.457580689174115e-07	3612.8529411764707	2806.8020833333335	991.0775340773513
VPS72	-0.4296155382980516	1.5008607180194645e-08	2306.8705882352942	1588.75	991.0674495486488
REEP4	-1.025973390999777	1.9685495366643513e-28	965.7352941176471	448.9010416666667	990.8187145140494
MTMR2	-1.2455460104515796	3.637686056527671e-40	795.0294117647059	315.6197916666667	990.2457120151955
